date,id1,id2,object,value,event,devices
2022-01-05 22:35:01,1059,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-05 22:50:01,1060,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-05 23:15:01,1061,2,вареные колбасы,8.2,Температура вышла за пределы допустимого,sensor_2
2022-01-05 23:20:01,1062,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2022-01-05 23:35:01,1063,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-05 23:45:01,1064,2,вареные колбасы,5.5,Температура в пределах допустимого,sensor_2
2022-01-05 23:45:01,1065,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-06 00:30:01,1066,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2022-01-06 00:55:00,1067,5,молочная продукция,7.1,Температура вышла за пределы допустимого,sensor_5
2022-01-06 01:00:01,1068,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2022-01-06 01:50:01,1069,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2022-01-06 02:00:01,1070,1,полукопченые колбасы,6.4,Температура вышла за пределы допустимого,sensor_1
2022-01-06 02:15:01,1071,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2022-01-06 03:20:01,1072,2,вареные колбасы,7.4,Температура вышла за пределы допустимого,sensor_2
2022-01-06 03:25:01,1073,7,сырое мясо,5.6,Температура вышла за пределы допустимого,sensor_7
2022-01-06 03:45:01,1074,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2022-01-06 03:50:01,1075,5,молочная продукция,8.1,Температура вышла за пределы допустимого,sensor_5
2022-01-06 04:05:01,1076,5,молочная продукция,5.1,Температура в пределах допустимого,sensor_5
2022-01-06 04:50:01,1077,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-06 05:35:01,1078,7,сырое мясо,5.1,Температура вышла за пределы допустимого,sensor_7
2022-01-06 05:50:01,1079,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2022-01-06 06:30:01,1080,7,сырое мясо,5.3,Температура вышла за пределы допустимого,sensor_7
2022-01-06 06:50:00,1081,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2022-01-06 07:00:01,1082,5,молочная продукция,5.7,Температура в пределах допустимого,sensor_5
2022-01-06 07:20:01,1083,2,вареные колбасы,7.5,Температура вышла за пределы допустимого,sensor_2
2022-01-06 07:45:01,1084,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2022-01-06 07:45:01,1085,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-06 07:55:00,1086,1,полукопченые колбасы,6.1,Температура вышла за пределы допустимого,sensor_1
2022-01-06 08:25:01,1087,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
